Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Allan,BRA,"MF,FW",20,Palmeiras,Brazil Serie A,0.14,0.35,0.49,0.14,0.00,0.00,0.14,0.07,0.13,0.13,0.15,0.28,3.08,2.66,6.23,Shooting,Per 90,2.45,0.63,25.7%,0.06,0.22,16.50,0.00,0.06,+0.01,+0.01,Passing,22.05,29.04,75.9%,352.86,97.14,11.27,13.51,83.4%,8.68,11.13,78.0%,1.61,2.45,65.7%,0.10,1.26,1.26,0.91,0.21,Pass Types,26.38,2.45,0.42,0.00,0.21,1.75,1.61,0.35,0.35,0.00,0.00,0.21,0.98,Goal and Shot Creation,4.06,2.17,0.14,0.84,0.49,0.21,0.21,0.70,0.56,0.00,0.07,0.00,0.07,0.00,Defense,2.38,1.54,1.26,0.91,0.21,1.40,2.87,48.8%,1.47,1.33,0.35,0.98,3.36,1.61,0.14,Possession,44.65,0.91,7.91,19.81,18.48,3.85,44.65,5.32,2.94,55.3%,2.03,38.2%,25.19,179.30,96.02,2.10,1.26,2.38,1.33,26.73,Miscellaneous Stats,0.00,1.26,1.33,0.14,0.07,0.00,0.00,4.34,1.19,2.17,35.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan,BRA,MF,34,Botafogo (RJ),Brazil Serie A,0.00,0.08,0.08,0.00,0.00,0.00,0.65,0.00,0.01,0.01,0.03,0.04,0.65,5.96,1.96,Shooting,Per 90,0.25,0.08,33.3%,0.00,0.00,19.50,0.00,0.02,-0.01,-0.01,Passing,52.76,59.13,89.2%,888.57,256.36,24.34,25.97,93.7%,22.87,24.83,92.1%,4.17,5.72,72.9%,0.07,0.57,6.62,0.82,0.25,Pass Types,56.52,2.53,1.88,0.00,0.33,0.82,0.41,0.00,0.00,0.00,0.00,0.08,1.14,Goal and Shot Creation,2.12,1.96,0.00,0.00,0.08,0.08,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,2.45,1.63,1.31,1.06,0.08,1.39,3.27,42.5%,1.88,1.31,0.16,0.49,2.94,1.80,0.08,Possession,68.60,2.37,17.07,42.71,9.56,0.74,68.60,0.98,0.41,41.7%,0.33,33.3%,40.67,163.91,83.63,1.14,0.25,1.31,0.74,50.72,Miscellaneous Stats,0.00,2.29,1.31,0.00,0.00,0.00,0.00,4.74,0.25,0.57,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan,BRA,MF,27,Flamengo,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.03,0.03,0.02,0.05,0.91,6.70,1.02,Shooting,Per 90,1.02,0.51,50.0%,0.00,0.00,28.60,0.00,0.03,-0.03,-0.03,Passing,69.79,75.47,92.5%,1232.07,273.66,30.98,32.40,95.6%,32.71,34.74,94.2%,5.38,7.11,75.7%,0.06,0.61,10.26,1.12,0.00,Pass Types,74.05,1.22,1.02,0.00,0.41,0.20,0.20,0.00,0.00,0.00,0.00,0.20,0.71,Goal and Shot Creation,1.73,1.73,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,0.81,0.61,0.30,0.51,0.00,0.30,0.41,75.0%,0.10,1.12,0.41,1.52,2.34,1.12,0.00,Possession,84.62,2.95,13.61,56.99,14.22,0.20,84.62,0.81,0.41,50.0%,0.30,37.5%,53.33,265.02,127.79,2.23,0.00,1.32,0.41,66.74,Miscellaneous Stats,0.00,2.13,0.81,0.00,0.00,0.00,0.00,4.27,0.61,0.61,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Júnior Alonso,PAR,DF,31,Atlético Mineiro,Brazil Serie A,0.03,0.03,0.07,0.03,0.00,0.00,0.21,0.07,0.02,0.02,0.01,0.03,0.97,5.86,0.66,Shooting,Per 90,0.52,0.14,26.7%,0.07,0.25,17.40,0.00,0.04,+0.01,+0.01,Passing,57.90,66.03,87.7%,1078.34,396.69,20.55,21.93,93.7%,31.21,34.00,91.8%,5.41,8.10,66.8%,0.03,0.21,6.14,0.31,0.07,Pass Types,61.00,4.69,1.28,0.00,0.21,0.38,1.72,0.00,0.00,0.00,0.00,0.34,0.21,Goal and Shot Creation,0.97,0.86,0.07,0.00,0.03,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.14,0.62,0.66,0.41,0.07,0.69,1.07,64.5%,0.38,0.69,0.48,1.10,2.24,4.55,0.00,Possession,75.03,6.55,31.03,37.52,6.79,0.86,75.03,0.14,0.10,75.0%,0.03,25.0%,43.97,212.59,124.24,0.90,0.07,0.24,0.17,51.21,Miscellaneous Stats,0.00,0.79,0.38,0.00,0.00,0.00,0.03,3.83,2.14,1.45,59.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Alves,BRA,"MF,FW",19,São Paulo,Brazil Serie A,0.00,0.32,0.32,0.00,0.00,0.00,0.48,0.00,0.11,0.11,0.13,0.24,2.42,3.39,5.48,Shooting,Per 90,2.10,0.16,7.7%,0.00,0.00,18.70,0.00,0.06,-0.11,-0.11,Passing,26.13,34.19,76.4%,358.23,61.77,15.32,17.58,87.2%,8.55,11.13,76.8%,0.81,2.58,31.3%,0.06,0.65,2.58,0.65,0.00,Pass Types,32.42,1.61,0.32,0.32,0.32,0.97,0.48,0.16,0.16,0.00,0.00,0.16,0.32,Goal and Shot Creation,2.42,1.45,0.00,0.32,0.48,0.16,0.00,0.32,0.32,0.00,0.00,0.00,0.00,0.00,Defense,1.94,0.97,1.29,0.65,0.00,0.97,1.61,60.0%,0.65,0.32,0.00,0.48,2.42,0.48,0.00,Possession,48.23,0.16,8.23,23.55,17.58,2.10,48.23,4.52,1.61,35.7%,2.58,57.1%,29.19,170.97,74.68,2.26,0.32,4.52,1.45,35.32,Miscellaneous Stats,0.00,2.42,1.29,0.16,0.00,0.00,0.00,4.35,0.81,1.29,38.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Amuzu,BEL,"FW,MF",25,Grêmio,Brazil Serie A,0.30,0.15,0.45,0.30,0.00,0.00,0.30,0.00,0.16,0.16,0.17,0.32,3.75,2.18,7.20,Shooting,Per 90,3.23,1.35,41.9%,0.09,0.22,21.40,0.08,0.05,+0.14,+0.14,Passing,20.55,26.33,78.1%,316.58,63.08,12.00,13.58,88.4%,6.68,8.25,80.9%,1.35,2.48,54.5%,0.13,1.43,1.05,1.05,0.38,Pass Types,25.58,0.60,0.00,0.23,0.15,3.15,0.53,0.08,0.08,0.00,0.00,0.15,0.23,Goal and Shot Creation,3.68,2.48,0.00,0.38,0.68,0.15,0.00,0.30,0.23,0.00,0.00,0.08,0.00,0.00,Defense,1.05,0.90,0.60,0.23,0.23,0.38,0.38,100.0%,0.00,0.30,0.08,0.08,1.13,0.68,0.00,Possession,36.75,0.45,4.43,12.15,21.08,3.15,36.75,3.15,1.28,40.5%,1.58,50.0%,25.05,198.53,104.25,2.78,1.20,1.80,0.90,28.35,Miscellaneous Stats,0.00,0.83,1.80,0.30,0.00,0.00,0.00,3.15,0.15,0.90,14.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felipe Anderson,BRA,"MF,FW",31,Palmeiras,Brazil Serie A,0.15,0.11,0.26,0.15,0.00,0.00,0.04,0.00,0.10,0.10,0.12,0.23,3.23,4.59,5.38,Shooting,Per 90,1.65,0.49,29.5%,0.09,0.31,22.10,0.11,0.06,+0.05,+0.05,Passing,37.78,45.75,82.6%,592.11,159.59,19.85,22.33,88.9%,14.40,16.50,87.2%,1.99,3.23,61.6%,0.12,1.50,3.08,1.17,0.34,Pass Types,41.73,3.80,0.79,0.11,0.26,1.65,2.67,0.30,0.11,0.00,0.00,0.23,1.39,Goal and Shot Creation,3.83,2.82,0.11,0.23,0.41,0.11,0.15,0.38,0.19,0.00,0.00,0.15,0.00,0.04,Defense,2.67,1.69,1.09,1.32,0.26,1.32,2.93,44.9%,1.62,1.47,0.08,0.86,3.53,1.35,0.04,Possession,58.20,1.24,10.30,28.16,21.13,2.26,58.20,3.57,1.80,50.5%,1.50,42.1%,31.28,178.20,99.51,2.48,0.68,1.77,0.56,37.26,Miscellaneous Stats,0.00,0.68,0.83,0.15,0.00,0.00,0.00,5.79,0.53,0.83,38.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
José Andrés Martínez,VEN,MF,30,Corinthians,Brazil Serie A,0.06,0.06,0.13,0.06,0.00,0.00,0.71,0.13,0.04,0.04,0.08,0.12,1.22,4.32,3.80,Shooting,Per 90,0.77,0.26,33.3%,0.08,0.25,25.80,0.00,0.05,+0.03,+0.03,Passing,34.43,43.65,78.9%,656.11,174.52,14.63,16.96,86.3%,14.38,17.28,83.2%,4.64,6.38,72.7%,0.09,0.84,3.61,0.77,0.32,Pass Types,41.13,2.13,1.16,0.13,1.29,2.39,0.97,0.00,0.00,0.00,0.00,0.39,0.52,Goal and Shot Creation,1.68,1.42,0.00,0.06,0.06,0.00,0.13,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.74,1.29,0.77,0.71,0.26,1.22,2.19,55.9%,0.97,0.64,0.13,0.90,2.64,1.22,0.13,Possession,52.54,0.97,9.61,31.07,12.44,0.39,52.54,1.87,0.77,41.4%,0.84,44.8%,29.40,136.16,63.05,1.10,0.00,1.35,0.39,35.07,Miscellaneous Stats,0.06,1.35,1.81,0.06,0.00,0.06,0.00,4.51,0.45,0.90,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilker Ángel,VEN,DF,31,Juventude,Brazil Serie A,0.06,0.00,0.06,0.06,0.00,0.00,0.32,0.00,0.03,0.03,0.00,0.03,0.13,1.77,0.06,Shooting,Per 90,0.70,0.38,54.5%,0.09,0.17,11.40,0.00,0.05,+0.03,+0.03,Passing,32.32,37.57,86.0%,657.64,231.36,8.79,9.04,97.2%,19.61,21.06,93.1%,3.73,7.15,52.2%,0.00,0.06,1.01,0.00,0.00,Pass Types,35.29,2.28,2.02,0.00,0.44,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.13,Goal and Shot Creation,0.32,0.19,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.82,0.44,0.38,0.38,0.06,0.51,0.70,72.7%,0.19,2.21,2.09,0.76,1.58,6.64,0.19,Possession,49.52,9.04,30.17,18.03,1.39,0.82,49.52,0.13,0.06,50.0%,0.00,0.0%,24.86,103.53,42.44,0.19,0.00,0.13,0.00,30.48,Miscellaneous Stats,0.00,1.64,0.25,0.19,0.00,0.06,0.00,1.26,2.66,1.26,67.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabrizio Angileri,ARG,DF,30,Corinthians,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.01,0.01,0.05,0.06,1.87,4.62,3.19,Shooting,Per 90,0.33,0.05,16.7%,0.00,0.00,28.20,0.00,0.03,-0.01,-0.01,Passing,49.89,62.64,79.6%,916.76,353.52,21.54,23.79,90.5%,21.70,26.32,82.5%,5.71,9.18,62.3%,0.05,0.60,4.45,0.55,0.44,Pass Types,51.59,10.77,2.47,0.00,1.04,3.30,8.13,0.11,0.00,0.11,0.00,0.27,0.66,Goal and Shot Creation,1.59,1.48,0.11,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,1.92,1.26,1.37,0.44,0.11,1.21,1.81,66.7%,0.60,1.43,0.77,0.55,2.47,4.95,0.05,Possession,72.97,5.22,28.24,34.34,10.93,0.77,72.97,1.04,0.66,63.2%,0.38,36.8%,39.62,196.87,112.80,1.21,0.22,0.55,0.44,44.07,Miscellaneous Stats,0.00,0.99,0.27,0.05,0.00,0.05,0.00,3.30,1.59,1.15,58.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthoni,BRA,GK,23,Internacional,Brazil Serie A,,,,,,0.04,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,3.74,2.35,60.5%,0.26,0.35,0.35,0.22,22.7%,0.04,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.22,0.13,1.08,0.29,-0.31,3.00,9.35,32.1%,16.87,3.04,36.6%,34.1,7.48,42.4%,36.2,12.35,0.57,4.6%,0.96,13.3
Marcos Antônio,BRA,MF,24,São Paulo,Brazil Serie A,0.00,0.18,0.18,0.00,0.00,0.00,0.21,0.00,0.02,0.02,0.15,0.18,1.57,6.47,4.61,Shooting,Per 90,0.86,0.14,16.7%,0.00,0.00,26.70,0.00,0.03,-0.02,-0.02,Passing,49.20,54.89,89.6%,798.99,206.64,24.96,26.89,92.8%,19.42,20.77,93.5%,3.43,4.15,82.8%,0.14,1.36,5.58,1.04,0.07,Pass Types,53.67,1.00,0.72,0.07,0.21,0.36,0.21,0.00,0.00,0.00,0.00,0.21,0.75,Goal and Shot Creation,2.93,2.79,0.00,0.00,0.00,0.11,0.04,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Defense,1.04,0.50,0.64,0.36,0.04,0.54,1.50,35.7%,0.97,1.14,0.39,0.43,1.47,1.47,0.04,Possession,63.61,1.75,12.37,38.30,13.37,1.11,63.61,0.46,0.11,23.1%,0.32,69.2%,42.37,191.48,92.79,1.43,0.18,1.72,0.75,49.56,Miscellaneous Stats,0.00,1.50,1.43,0.07,0.00,0.00,0.00,5.01,0.36,1.04,25.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guilherme Arana,BRA,DF,27,Atlético Mineiro,Brazil Serie A,0.05,0.05,0.10,0.05,0.00,0.00,0.36,0.00,0.10,0.10,0.12,0.21,2.99,6.02,7.72,Shooting,Per 90,1.91,0.51,27.0%,0.03,0.10,18.90,0.00,0.05,-0.05,-0.05,Passing,52.11,60.45,86.2%,836.52,218.56,27.70,29.35,94.4%,20.60,23.12,89.1%,3.19,5.41,59.0%,0.14,1.03,4.27,1.18,0.62,Pass Types,52.16,8.08,1.34,0.00,0.62,3.45,6.59,0.15,0.05,0.00,0.00,0.21,0.51,Goal and Shot Creation,2.47,1.85,0.15,0.00,0.41,0.05,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,1.13,0.88,0.57,0.57,0.00,0.41,0.82,50.0%,0.41,0.88,0.36,0.88,2.01,2.32,0.10,Possession,69.92,2.83,15.19,30.38,24.97,2.93,69.92,1.13,0.31,27.3%,0.77,68.2%,42.37,213.42,118.47,1.44,0.41,0.82,0.41,47.63,Miscellaneous Stats,0.00,1.03,0.88,0.10,0.00,0.00,0.00,4.53,0.67,1.13,37.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willian Arão,BRA,MF,32,Santos,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.04,0.38,4.80,0.38,Shooting,Per 90,0.85,0.09,11.1%,0.00,0.00,18.40,0.00,0.03,-0.03,-0.03,Passing,37.09,43.49,85.3%,706.07,252.77,14.40,16.85,85.5%,15.91,17.60,90.4%,5.93,7.06,84.0%,0.02,0.28,3.95,0.00,0.00,Pass Types,40.95,2.35,2.26,0.00,0.75,0.00,0.09,0.00,0.00,0.00,0.00,0.19,0.85,Goal and Shot Creation,1.13,1.04,0.00,0.00,0.00,0.00,0.09,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Defense,1.04,0.56,0.47,0.47,0.09,0.56,1.98,28.6%,1.41,0.85,0.00,1.60,2.64,4.71,0.19,Possession,54.41,4.80,19.02,31.35,4.90,1.13,54.41,0.28,0.19,66.7%,0.09,33.3%,28.34,122.76,54.60,0.38,0.00,0.94,0.28,32.01,Miscellaneous Stats,0.00,1.13,1.04,0.09,0.00,0.09,0.00,4.61,1.51,1.69,47.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Araújo,BRA,"FW,MF",28,Flamengo,Brazil Serie A,0.30,0.22,0.52,0.30,0.00,0.00,0.11,0.00,0.19,0.19,0.22,0.40,1.60,4.43,7.51,Shooting,Per 90,2.38,1.00,42.2%,0.13,0.30,20.30,0.11,0.08,+0.11,+0.11,Passing,31.80,42.29,75.2%,518.50,126.52,16.74,18.97,88.2%,10.93,13.46,81.2%,2.94,6.55,44.9%,0.19,2.19,2.42,1.08,0.37,Pass Types,37.41,4.80,1.52,0.15,0.37,5.32,0.30,2.94,1.34,1.23,0.00,0.07,0.82,Goal and Shot Creation,3.76,2.08,1.12,0.15,0.33,0.04,0.04,0.33,0.15,0.15,0.00,0.04,0.00,0.00,Defense,2.34,1.71,0.67,1.26,0.41,0.97,1.60,60.5%,0.63,0.82,0.00,0.56,2.90,0.60,0.00,Possession,53.81,0.78,5.43,19.52,29.49,3.24,53.81,2.45,1.00,40.9%,1.34,54.5%,29.12,144.26,63.26,1.71,0.56,1.97,1.38,36.48,Miscellaneous Stats,0.00,1.60,1.12,0.11,0.00,0.00,0.00,2.90,0.48,1.04,31.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michel Araujo,URU,"MF,FW",28,Bahia,Brazil Serie A,0.41,0.10,0.51,0.41,0.00,0.00,0.31,0.00,0.15,0.15,0.06,0.21,3.18,5.43,5.02,Shooting,Per 90,2.15,0.72,33.3%,0.19,0.57,19.90,0.00,0.07,+0.26,+0.26,Passing,35.88,42.85,83.7%,563.88,138.18,18.04,20.19,89.3%,14.25,15.68,90.8%,2.46,4.31,57.1%,0.07,1.44,3.69,1.33,0.10,Pass Types,39.77,3.08,0.92,0.21,0.21,1.33,0.82,1.03,0.31,0.31,0.00,0.00,0.41,Goal and Shot Creation,3.08,2.46,0.21,0.21,0.10,0.10,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.00,Defense,3.38,2.15,1.23,1.54,0.62,1.64,2.97,55.2%,1.33,0.62,0.21,0.72,4.10,1.95,0.10,Possession,59.66,2.26,10.05,29.11,21.22,3.38,59.66,4.82,2.05,42.6%,2.46,51.1%,30.75,185.43,91.44,2.26,0.41,2.26,1.44,39.26,Miscellaneous Stats,0.00,1.64,1.85,0.10,0.00,0.00,0.00,4.72,1.44,1.54,48.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Aravena,CHI,"FW,MF",22,Grêmio,Brazil Serie A,0.46,0.00,0.46,0.46,0.00,0.00,0.15,0.00,0.57,0.57,0.14,0.71,2.94,1.86,5.58,Shooting,Per 90,2.79,0.93,33.3%,0.17,0.50,14.70,0.15,0.21,-0.11,-0.11,Passing,23.70,29.43,80.5%,341.10,67.07,13.32,15.18,87.8%,8.52,9.91,85.9%,0.77,1.24,62.5%,0.14,1.08,0.93,1.08,0.46,Pass Types,28.97,0.46,0.15,0.15,0.00,1.55,0.15,0.00,0.00,0.00,0.00,0.00,0.77,Goal and Shot Creation,2.17,1.86,0.00,0.00,0.31,0.00,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.00,Defense,1.08,0.62,0.46,0.46,0.15,0.31,0.62,50.0%,0.31,0.93,0.15,0.00,1.08,0.77,0.00,Possession,39.97,1.08,5.58,17.81,17.35,4.49,39.97,2.63,0.46,17.6%,2.01,76.5%,26.64,168.85,74.20,2.01,0.31,2.17,1.24,30.83,Miscellaneous Stats,0.00,0.93,1.70,0.15,0.00,0.00,0.00,4.49,0.93,2.17,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Arboleda,ECU,DF,33,São Paulo,Brazil Serie A,0.11,0.00,0.11,0.11,0.00,0.00,0.25,0.00,0.06,0.06,0.00,0.07,0.14,0.97,0.04,Shooting,Per 90,0.57,0.22,37.5%,0.19,0.50,9.80,0.00,0.11,+0.04,+0.04,Passing,48.36,52.84,91.5%,967.13,325.82,13.61,14.14,96.2%,29.55,30.84,95.8%,4.74,6.96,68.0%,0.01,0.14,1.62,0.04,0.00,Pass Types,51.01,1.76,1.62,0.00,0.11,0.04,0.07,0.00,0.00,0.00,0.00,0.07,0.50,Goal and Shot Creation,0.43,0.36,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.04,0.00,Defense,1.33,0.86,1.04,0.29,0.00,0.72,1.04,69.0%,0.32,1.62,1.11,0.72,2.05,6.71,0.07,Possession,64.73,12.42,36.37,27.25,1.29,0.83,64.73,0.11,0.11,100.0%,0.00,0.0%,35.79,131.07,59.34,0.11,0.00,0.32,0.04,43.94,Miscellaneous Stats,0.00,0.97,0.65,0.18,0.04,0.00,0.00,3.66,2.12,1.29,62.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Arcanjo,BRA,GK,26,Vitória,Brazil Serie A,,,,,,0.14,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,5.09,3.64,74.3%,0.25,0.35,0.42,0.25,25.0%,0.14,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.25,0.00,1.43,0.26,-0.02,4.46,12.84,34.7%,20.16,3.57,39.6%,36.1,8.20,58.6%,48.0,18.39,0.67,3.7%,0.50,11.1
Jhon Arias,COL,FW,27,Fluminense,Brazil Serie A,0.08,0.33,0.42,0.00,0.08,0.08,0.08,0.00,0.18,0.12,0.24,0.36,4.00,4.59,8.84,Shooting,Per 90,1.42,0.33,23.5%,0.00,0.00,22.60,0.25,0.08,-0.10,-0.12,Passing,50.88,61.06,83.3%,703.23,176.16,31.28,33.78,92.6%,13.60,15.76,86.2%,2.50,6.17,40.5%,0.25,2.75,3.09,2.00,0.83,Pass Types,53.72,7.26,1.84,0.17,0.25,6.17,1.84,3.34,0.50,1.58,0.00,0.08,1.42,Goal and Shot Creation,5.67,3.67,1.08,0.42,0.08,0.33,0.08,0.67,0.50,0.00,0.17,0.00,0.00,0.00,Defense,1.08,0.83,0.25,0.25,0.58,0.58,1.33,43.8%,0.75,1.42,0.00,0.33,1.42,0.17,0.00,Possession,72.07,0.42,7.17,30.70,35.03,2.75,71.98,5.09,2.25,44.3%,1.84,36.1%,47.88,266.16,132.62,3.00,0.67,2.00,3.84,55.30,Miscellaneous Stats,0.00,1.17,2.75,0.08,0.00,0.00,0.00,5.34,0.50,1.25,28.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Arias,COL,DF,33,Bahia,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.03,0.03,0.05,0.08,1.77,4.90,4.04,Shooting,Per 90,0.68,0.17,25.0%,0.00,0.00,22.10,0.00,0.05,-0.03,-0.03,Passing,57.02,65.62,86.9%,899.15,342.00,29.11,31.27,93.1%,24.38,27.23,89.5%,2.56,3.93,65.2%,0.09,0.85,5.41,0.97,0.57,Pass Types,57.47,7.97,1.42,0.00,0.00,2.22,6.55,0.00,0.00,0.00,0.00,0.17,0.28,Goal and Shot Creation,2.22,1.94,0.00,0.00,0.11,0.17,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.14,0.85,0.57,0.46,0.11,0.57,1.20,47.6%,0.63,0.63,0.34,1.14,2.28,3.19,0.11,Possession,74.39,3.53,23.13,35.89,15.84,0.97,74.39,0.57,0.17,30.0%,0.23,40.0%,39.36,183.47,108.74,1.25,0.11,0.28,0.28,48.87,Miscellaneous Stats,0.00,0.57,1.14,0.23,0.00,0.11,0.00,4.27,0.68,0.80,46.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
