Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Ángel Algobia,ESP,MF,26,AVS Futebol,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.48,2.58,0.64,Shooting,Per 90,0.32,0.00,0.0%,0.00,,24.10,0.00,0.04,-0.02,-0.02,Passing,23.18,28.34,81.8%,424.88,114.79,9.82,11.75,83.6%,10.79,11.43,94.4%,2.09,3.86,54.2%,0.02,0.32,1.61,0.16,0.16,Pass Types,26.89,1.29,0.81,0.00,0.16,1.13,0.48,0.00,0.00,0.00,0.00,0.16,0.81,Goal and Shot Creation,1.29,0.97,0.16,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.90,2.09,1.45,1.29,0.16,1.29,1.93,66.7%,0.64,1.45,0.64,0.16,3.06,2.58,0.00,Possession,38.48,4.35,11.59,20.13,6.92,0.81,38.48,0.32,0.32,100.0%,0.00,0.0%,16.58,61.99,25.12,0.64,0.00,1.45,0.48,21.74,Miscellaneous Stats,0.00,0.97,0.32,0.00,0.16,0.00,0.00,3.86,0.48,0.32,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Amaral,POR,"DF,MF",28,Estoril,Portugal Primera,0.00,0.04,0.04,0.00,0.00,0.00,0.18,0.00,0.04,0.04,0.03,0.07,0.84,3.64,3.13,Shooting,Per 90,0.55,0.11,20.0%,0.00,0.00,20.00,0.00,0.07,-0.04,-0.04,Passing,36.26,46.17,78.5%,603.55,211.15,17.67,19.53,90.5%,15.05,17.96,83.8%,2.55,5.98,42.7%,0.05,0.36,2.66,0.66,0.29,Pass Types,39.68,6.41,0.58,0.00,0.26,2.04,5.76,0.07,0.00,0.07,0.00,0.07,0.55,Goal and Shot Creation,1.13,0.95,0.04,0.00,0.00,0.04,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,0.84,0.62,0.36,0.26,0.22,0.73,1.28,57.1%,0.55,0.62,0.07,0.73,1.57,2.62,0.00,Possession,54.62,2.66,15.30,27.26,12.32,0.73,54.62,0.98,0.33,33.3%,0.58,59.3%,28.86,114.74,57.06,0.80,0.07,1.57,0.33,32.28,Miscellaneous Stats,0.00,0.87,1.20,0.04,0.00,0.00,0.00,4.99,0.73,0.77,48.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amorim,BRA,MF,20,Alverca,Portugal Primera,0.12,0.00,0.12,0.12,0.00,0.00,0.19,0.00,0.04,0.04,0.09,0.12,1.12,3.99,0.93,Shooting,Per 90,0.87,0.37,42.9%,0.14,0.33,25.20,0.00,0.04,+0.09,+0.09,Passing,32.26,39.24,82.2%,533.77,150.04,15.45,17.44,88.6%,12.46,14.14,88.1%,2.62,4.61,56.8%,0.10,0.87,3.43,0.81,0.12,Pass Types,37.81,1.37,1.12,0.44,0.62,0.81,0.00,0.00,0.00,0.00,0.00,0.06,0.69,Goal and Shot Creation,2.06,1.68,0.00,0.19,0.06,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,2.37,1.62,1.12,0.93,0.31,1.12,2.68,41.9%,1.56,0.93,0.25,0.69,3.05,1.12,0.00,Possession,48.33,1.12,12.02,28.03,8.97,0.50,48.33,1.81,1.00,55.2%,0.56,31.0%,28.34,143.88,71.44,1.06,0.12,1.25,1.18,32.51,Miscellaneous Stats,0.00,1.37,1.99,0.00,0.00,0.00,0.00,5.61,0.37,0.31,54.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew,BRA,GK,24,Gil Vicente FC,Portugal Primera,,,,,,0.21,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,3.28,2.27,74.8%,0.34,0.28,0.40,0.31,31.3%,0.15,0.06,0.00,28.6%,Advanced Goalkeeping,0.03,0.18,0.03,0.99,0.26,+0.04,3.93,12.54,31.3%,27.78,4.66,29.2%,32.7,7.39,59.8%,47.5,12.42,1.29,10.4%,1.29,14.5
Henrique Araújo,POR,FW,23,Benfica,Portugal Primera,0.56,0.28,0.83,0.14,0.42,0.42,0.14,0.00,0.58,0.21,0.13,0.33,0.97,2.08,4.31,Shooting,Per 90,2.22,0.69,31.3%,0.06,0.20,18.10,0.00,0.09,-0.03,-0.07,Passing,13.19,19.03,69.3%,179.03,42.92,8.61,10.42,82.7%,3.61,5.14,70.3%,0.42,0.69,60.0%,0.07,0.69,0.28,0.69,0.14,Pass Types,17.36,1.25,0.14,0.14,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.42,0.56,Goal and Shot Creation,1.94,1.25,0.00,0.00,0.42,0.28,0.00,0.56,0.28,0.00,0.00,0.00,0.28,0.00,Defense,0.28,0.28,0.00,0.14,0.14,0.28,0.83,33.3%,0.56,0.56,0.00,0.14,0.42,0.97,0.14,Possession,29.86,1.53,3.06,12.22,14.58,4.72,29.44,1.11,0.28,25.0%,0.56,50.0%,16.53,74.86,30.83,0.83,0.28,3.47,1.39,22.36,Miscellaneous Stats,0.00,2.36,1.67,1.11,0.28,0.00,0.00,2.08,1.94,2.50,43.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Araújo,URU,"DF,MF",25,Sporting CP,Portugal Primera,0.26,0.17,0.42,0.26,0.00,0.00,0.42,0.09,0.26,0.26,0.16,0.42,2.51,3.87,8.37,Shooting,Per 90,1.40,0.51,36.4%,0.18,0.50,13.50,0.00,0.18,0.00,0.00,Passing,37.65,46.36,81.2%,582.37,163.43,20.91,23.20,90.1%,14.02,17.34,80.9%,1.87,3.65,51.2%,0.19,1.53,2.34,1.49,0.64,Pass Types,38.07,8.24,1.23,0.13,0.30,2.89,6.67,0.34,0.04,0.30,0.00,0.04,1.23,Goal and Shot Creation,3.61,2.38,0.26,0.17,0.30,0.26,0.26,0.38,0.21,0.00,0.04,0.00,0.04,0.09,Defense,2.72,2.08,1.36,1.06,0.30,1.27,2.38,53.6%,1.10,1.36,0.13,1.02,3.74,2.55,0.00,Possession,60.00,2.04,13.13,25.33,22.82,3.78,60.00,2.93,1.15,39.1%,1.74,59.4%,30.85,155.40,87.79,1.87,0.72,1.57,0.98,35.23,Miscellaneous Stats,0.00,1.83,1.95,0.17,0.04,0.00,0.00,4.55,1.02,0.98,51.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomás Araújo,POR,DF,23,Benfica,Portugal Primera,0.10,0.05,0.15,0.10,0.00,0.00,0.05,0.00,0.06,0.06,0.06,0.12,1.19,5.22,2.98,Shooting,Per 90,0.55,0.20,36.4%,0.18,0.50,9.60,0.00,0.12,+0.03,+0.03,Passing,52.15,61.09,85.4%,1004.21,347.68,19.57,21.80,89.7%,25.68,28.56,89.9%,6.21,8.39,74.0%,0.04,0.60,5.81,0.84,0.25,Pass Types,54.69,6.11,1.19,0.10,0.65,0.89,4.87,0.00,0.00,0.00,0.00,0.30,0.50,Goal and Shot Creation,1.44,1.09,0.15,0.05,0.10,0.00,0.05,0.20,0.10,0.05,0.00,0.05,0.00,0.00,Defense,2.73,1.69,1.74,0.70,0.30,1.49,1.99,75.0%,0.50,1.09,0.60,1.14,3.87,2.09,0.10,Possession,70.58,3.77,22.90,36.11,12.12,1.59,70.58,1.09,0.45,40.9%,0.65,59.1%,38.69,198.43,116.08,1.14,0.10,0.70,0.35,46.69,Miscellaneous Stats,0.00,0.89,0.10,0.05,0.00,0.05,0.05,4.57,1.64,1.24,56.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telmo Arcanjo,CPV,"FW,MF",24,Vitória,Portugal Primera,0.27,0.00,0.27,0.27,0.00,0.00,0.18,0.00,0.15,0.15,0.15,0.30,2.68,3.04,6.62,Shooting,Per 90,1.50,0.63,42.4%,0.18,0.43,20.20,0.00,0.10,+0.12,+0.12,Passing,26.07,36.50,71.4%,440.89,119.88,12.33,14.92,82.7%,9.93,12.70,78.2%,2.77,6.30,43.9%,0.17,1.68,1.54,1.45,0.91,Pass Types,31.51,4.76,1.63,0.00,0.50,5.85,1.68,1.45,0.82,0.54,0.00,0.23,0.50,Goal and Shot Creation,3.36,2.09,0.63,0.23,0.14,0.23,0.05,0.27,0.14,0.05,0.05,0.00,0.00,0.05,Defense,1.22,1.00,0.36,0.63,0.23,0.73,1.13,64.0%,0.41,0.59,0.09,0.50,1.72,0.45,0.00,Possession,46.65,0.45,4.08,20.81,22.40,1.59,46.65,2.95,1.27,43.1%,1.09,36.9%,27.48,164.40,77.62,2.13,0.50,2.13,1.09,33.10,Miscellaneous Stats,0.00,1.09,2.18,0.00,0.00,0.00,0.00,3.54,0.73,0.68,51.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bright Arrey-Mbi,GER,DF,22,Braga,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.01,0.01,0.19,2.90,0.06,Shooting,Per 90,0.00,0.00,,,,,0.00,,0.00,0.00,Passing,62.28,67.65,92.1%,1121.42,307.96,22.41,23.33,96.0%,36.23,37.90,95.6%,3.21,5.37,59.8%,0.03,0.12,3.27,0.06,0.00,Pass Types,66.42,1.17,0.86,0.06,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.06,0.31,Goal and Shot Creation,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.17,0.56,0.93,0.25,0.00,0.62,0.99,62.5%,0.37,0.62,0.31,0.56,1.73,4.14,0.19,Possession,74.88,4.01,31.73,41.42,2.04,0.25,74.88,0.43,0.37,85.7%,0.06,14.3%,53.15,199.07,83.52,0.37,0.00,0.56,0.12,57.96,Miscellaneous Stats,0.00,0.93,0.12,0.00,0.00,0.00,0.00,3.52,0.56,0.80,40.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustavo Assuncao,POR,MF,25,AVS Futebol,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.06,0.02,0.02,0.02,0.04,0.61,3.11,0.67,Shooting,Per 90,0.61,0.18,30.0%,0.00,0.00,26.80,0.06,0.03,-0.02,-0.02,Passing,31.69,40.36,78.5%,532.49,179.94,15.69,18.50,84.8%,11.54,13.19,87.5%,2.99,5.56,53.8%,0.04,0.24,3.30,0.31,0.06,Pass Types,38.16,2.14,1.34,0.06,0.55,0.98,0.06,0.18,0.06,0.12,0.00,0.06,1.16,Goal and Shot Creation,1.16,1.10,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.14,1.04,0.98,1.10,0.06,1.22,2.56,47.6%,1.34,1.59,0.43,1.04,3.18,1.95,0.06,Possession,51.29,2.20,15.26,29.43,7.33,0.37,51.29,1.53,0.61,40.0%,0.73,48.0%,25.40,114.12,49.34,0.67,0.06,0.85,0.67,29.74,Miscellaneous Stats,0.06,2.26,1.34,0.00,0.00,0.00,0.00,4.76,0.79,1.28,38.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolaos Athanasiou,GRE,"MF,DF",24,Rio Ave,Portugal Primera,0.00,0.07,0.07,0.00,0.00,0.00,0.07,0.00,0.01,0.01,0.13,0.14,1.89,2.69,3.78,Shooting,Per 90,0.44,0.00,0.0%,0.00,,29.50,0.00,0.02,-0.01,-0.01,Passing,33.90,45.33,74.8%,622.00,193.82,16.59,18.33,90.5%,13.17,17.24,76.4%,3.86,7.64,50.5%,0.10,1.24,2.11,1.02,0.73,Pass Types,36.23,8.95,2.18,0.07,1.24,3.93,5.82,0.95,0.36,0.29,0.00,0.15,0.95,Goal and Shot Creation,2.11,1.53,0.22,0.07,0.07,0.15,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.75,1.02,0.87,0.58,0.29,1.02,1.96,51.9%,0.95,1.02,0.07,0.73,2.47,2.18,0.00,Possession,53.19,1.75,18.26,23.35,12.08,0.51,53.19,1.60,0.65,40.9%,0.73,45.5%,28.52,134.02,77.92,0.80,0.15,0.58,0.00,32.01,Miscellaneous Stats,0.00,0.87,1.67,0.07,0.00,0.00,0.00,3.64,0.58,0.51,53.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yarlen Augusto,BRA,"FW,MF",19,Tondela,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.16,0.12,0.28,1.99,1.39,7.15,Shooting,Per 90,1.39,0.60,42.9%,0.00,0.00,17.30,0.00,0.12,-0.18,-0.16,Passing,9.34,20.07,46.5%,147.22,66.76,4.57,6.16,74.2%,2.58,6.16,41.9%,1.19,3.77,31.6%,0.08,0.79,1.39,0.60,0.20,Pass Types,19.07,0.79,0.00,0.20,0.00,3.97,0.60,0.20,0.00,0.20,0.00,0.20,1.19,Goal and Shot Creation,1.99,1.39,0.00,0.20,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.39,1.19,0.79,0.60,0.00,0.79,1.99,40.0%,1.19,1.19,0.00,1.39,2.78,0.79,0.00,Possession,34.37,0.79,4.37,11.92,18.87,3.18,34.37,4.97,2.19,44.0%,2.78,56.0%,19.07,134.70,56.23,1.59,0.60,2.38,0.40,19.87,Miscellaneous Stats,0.00,0.79,1.39,0.60,0.00,0.00,0.00,3.18,0.20,0.60,25.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Aurélio,POR,DF,37,Nacional,Portugal Primera,0.00,0.06,0.06,0.00,0.00,0.00,0.19,0.00,0.03,0.03,0.08,0.11,1.62,2.99,2.99,Shooting,Per 90,0.56,0.06,11.1%,0.00,0.00,16.70,0.00,0.05,-0.03,-0.03,Passing,26.49,37.71,70.2%,467.76,183.24,11.28,13.34,84.6%,12.47,16.33,76.3%,2.24,5.86,38.3%,0.09,0.69,2.43,0.93,0.56,Pass Types,27.80,9.72,0.44,0.06,0.19,1.87,9.29,0.00,0.00,0.00,0.00,0.19,1.50,Goal and Shot Creation,1.68,1.12,0.25,0.06,0.12,0.12,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,2.56,1.56,1.68,0.69,0.19,1.75,2.43,71.8%,0.69,1.87,0.37,1.50,4.05,3.68,0.00,Possession,50.61,4.11,16.27,23.68,11.28,0.81,50.61,1.00,0.50,50.0%,0.50,50.0%,18.07,99.29,60.52,0.87,0.19,0.81,0.37,20.51,Miscellaneous Stats,0.00,1.37,1.50,0.06,0.06,0.06,0.00,3.80,1.25,0.62,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredrik Aursnes,NOR,"MF,FW",30,Benfica,Portugal Primera,0.17,0.17,0.34,0.17,0.00,0.00,0.03,0.00,0.11,0.11,0.19,0.30,1.44,5.43,5.77,Shooting,Per 90,1.20,0.48,40.0%,0.14,0.36,19.20,0.00,0.09,+0.06,+0.06,Passing,41.63,50.63,82.2%,689.32,199.31,20.44,22.29,91.7%,16.25,18.58,87.4%,3.54,6.18,57.2%,0.17,1.41,3.85,1.61,0.31,Pass Types,47.13,3.33,0.58,0.21,0.24,2.61,1.92,0.79,0.17,0.52,0.00,0.17,0.79,Goal and Shot Creation,2.78,2.20,0.24,0.03,0.21,0.07,0.03,0.38,0.38,0.00,0.00,0.00,0.00,0.00,Defense,1.89,1.06,0.45,0.96,0.48,1.17,1.99,58.6%,0.82,0.89,0.10,0.76,2.65,1.00,0.03,Possession,59.53,1.03,8.97,28.86,22.43,2.27,59.53,1.06,0.48,45.2%,0.55,51.6%,34.59,161.90,75.47,0.86,0.34,1.17,0.55,41.22,Miscellaneous Stats,0.00,0.79,0.55,0.07,0.00,0.00,0.00,4.12,0.96,0.82,53.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibrahima Ba,SEN,DF,20,Famalicão,Portugal Primera,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.07,0.07,0.04,0.09,0.36,2.87,0.00,Shooting,Per 90,0.90,0.18,20.0%,0.00,0.00,13.30,0.00,0.07,-0.07,-0.07,Passing,33.05,40.96,80.7%,740.12,291.56,7.01,8.26,84.8%,19.76,21.02,94.0%,5.75,10.78,53.3%,0.02,0.54,2.52,0.18,0.00,Pass Types,38.80,2.16,1.08,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goal and Shot Creation,0.90,0.72,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.90,0.36,0.54,0.36,0.00,0.54,0.72,75.0%,0.18,0.90,0.90,1.08,1.98,7.37,0.00,Possession,54.07,8.62,29.64,21.74,3.05,1.98,54.07,0.54,0.54,100.0%,0.00,0.0%,30.00,127.54,60.00,0.36,0.00,0.36,0.18,30.36,Miscellaneous Stats,0.00,1.44,0.54,0.00,0.00,0.00,0.00,4.67,4.13,2.87,59.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Bacher,AUT,DF,25,Estoril,Portugal Primera,0.06,0.00,0.06,0.06,0.00,0.00,0.21,0.00,0.04,0.04,0.02,0.05,0.06,1.52,0.09,Shooting,Per 90,0.33,0.06,18.2%,0.18,1.00,7.50,0.00,0.11,+0.02,+0.02,Passing,38.18,44.00,86.8%,669.79,291.33,16.76,17.94,93.4%,17.24,18.85,91.5%,3.39,5.79,58.6%,0.03,0.21,1.94,0.00,0.00,Pass Types,42.73,1.24,1.15,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.58,Goal and Shot Creation,0.70,0.58,0.00,0.00,0.09,0.00,0.03,0.09,0.06,0.00,0.00,0.03,0.00,0.00,Defense,1.76,1.27,1.15,0.48,0.12,0.82,1.36,60.0%,0.55,1.03,0.45,1.33,3.09,6.39,0.15,Possession,56.64,7.12,33.21,21.85,1.85,0.97,56.64,0.30,0.21,70.0%,0.06,20.0%,30.33,119.61,43.52,0.12,0.00,0.58,0.12,33.79,Miscellaneous Stats,0.00,1.52,0.79,0.00,0.00,0.00,0.00,3.58,2.70,2.03,57.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theofanis Bakoulas,GRE,MF,21,Rio Ave,Portugal Primera,0.16,0.00,0.16,0.16,0.00,0.00,0.49,0.00,0.05,0.05,0.12,0.16,0.66,2.46,2.14,Shooting,Per 90,1.15,0.16,14.3%,0.14,1.00,25.80,0.00,0.04,+0.12,+0.12,Passing,26.28,32.03,82.1%,431.77,95.75,11.66,13.63,85.5%,11.50,12.97,88.6%,1.64,2.79,58.8%,0.07,0.66,1.81,0.33,0.00,Pass Types,30.88,1.15,1.15,0.33,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.82,Goal and Shot Creation,2.14,1.81,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.64,1.15,0.82,0.66,0.16,0.66,1.48,44.4%,0.82,0.99,0.16,1.15,2.79,1.64,0.00,Possession,42.87,1.97,10.02,23.81,9.69,1.64,42.87,1.81,0.49,27.3%,1.15,63.6%,22.50,111.84,49.60,0.99,0.16,2.14,1.64,25.95,Miscellaneous Stats,0.00,1.81,1.48,0.00,0.00,0.00,0.16,5.58,1.31,2.14,38.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Bamba,CIV,MF,21,Gil Vicente FC,Portugal Primera,0.09,0.00,0.09,0.09,0.00,0.00,0.45,0.00,0.13,0.13,0.02,0.14,0.27,3.05,0.72,Shooting,Per 90,1.26,0.36,28.6%,0.07,0.25,20.30,0.00,0.10,-0.04,-0.04,Passing,38.98,47.60,81.9%,761.68,187.72,13.83,15.27,90.6%,19.58,22.28,87.9%,5.30,8.62,61.5%,0.02,0.63,2.78,0.09,0.00,Pass Types,46.35,1.17,1.08,0.18,0.63,0.36,0.09,0.00,0.00,0.00,0.00,0.09,0.45,Goal and Shot Creation,1.53,1.08,0.00,0.09,0.18,0.09,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.00,Defense,1.62,0.99,0.81,0.72,0.09,0.90,1.98,45.5%,1.08,0.81,0.36,1.53,3.14,2.87,0.18,Possession,57.93,2.60,16.98,36.11,5.39,1.08,57.93,0.90,0.36,40.0%,0.54,60.0%,30.27,131.32,56.86,0.54,0.00,0.90,0.45,36.56,Miscellaneous Stats,0.00,1.62,0.81,0.00,0.00,0.00,0.00,6.02,1.80,2.07,46.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sidi Bane,SEN,DF,21,AVS Futebol,Portugal Primera,0.15,0.00,0.15,0.15,0.00,0.00,0.15,0.00,0.09,0.09,0.02,0.11,0.92,2.44,1.22,Shooting,Per 90,0.92,0.31,33.3%,0.17,0.50,9.00,0.00,0.10,+0.06,+0.06,Passing,32.64,40.58,80.5%,636.56,241.17,10.68,12.51,85.4%,17.85,21.36,83.6%,3.81,5.19,73.5%,0.02,0.31,2.75,0.31,0.15,Pass Types,34.78,5.80,1.07,0.00,0.00,0.61,4.73,0.00,0.00,0.00,0.00,0.00,0.31,Goal and Shot Creation,0.92,0.61,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.92,0.31,0.76,0.15,0.00,0.31,0.46,66.7%,0.15,0.76,0.46,0.31,1.22,3.20,0.00,Possession,47.90,4.12,17.39,25.02,5.64,1.07,47.90,0.76,0.46,60.0%,0.15,20.0%,24.25,103.88,57.36,0.46,0.00,0.46,0.31,28.07,Miscellaneous Stats,0.00,1.98,1.22,0.00,0.00,0.61,0.00,2.59,1.68,0.76,68.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbero,ESP,FW,27,Arouca,Portugal Primera,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.14,0.14,0.05,0.18,0.26,1.03,2.84,Shooting,Per 90,1.68,0.52,30.8%,0.00,0.00,16.40,0.00,0.08,-0.14,-0.14,Passing,11.35,16.63,68.2%,169.81,22.31,6.19,8.25,75.0%,3.35,5.29,63.4%,1.03,1.29,80.0%,0.06,0.52,0.90,0.39,0.00,Pass Types,15.34,1.29,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,Goal and Shot Creation,1.16,0.77,0.00,0.00,0.00,0.26,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Defense,1.42,0.90,0.39,0.52,0.52,0.64,0.77,83.3%,0.13,0.90,0.13,0.90,2.32,0.52,0.00,Possession,27.21,0.77,2.84,15.47,9.54,2.97,27.21,0.90,0.00,0.0%,0.90,100.0%,13.54,55.70,15.99,0.39,0.26,2.19,0.77,17.28,Miscellaneous Stats,0.00,1.81,1.03,0.00,0.00,0.00,0.00,2.19,1.68,4.38,27.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Barbosa,POR,"MF,FW",29,AVS Futebol,Portugal Primera,0.14,0.28,0.42,0.14,0.00,0.14,0.42,0.00,0.25,0.14,0.11,0.24,0.84,3.48,4.60,Shooting,Per 90,1.81,0.42,23.1%,0.08,0.33,20.20,0.00,0.08,-0.11,0.00,Passing,28.70,39.29,73.0%,512.41,135.42,13.51,15.05,89.8%,10.03,13.10,76.6%,3.90,8.22,47.5%,0.25,1.95,1.95,1.53,1.11,Pass Types,30.65,8.50,3.20,0.00,0.42,6.27,0.70,3.34,2.09,0.70,0.00,0.14,0.28,Goal and Shot Creation,4.04,2.79,0.98,0.14,0.00,0.14,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Defense,1.39,0.98,0.28,0.70,0.42,0.56,0.98,57.1%,0.42,0.42,0.14,0.70,2.09,0.56,0.00,Possession,46.67,0.28,6.13,21.04,20.34,2.37,46.53,1.53,0.70,45.5%,0.70,45.5%,24.38,111.59,42.91,1.53,0.28,0.84,1.11,31.07,Miscellaneous Stats,0.00,1.67,0.84,0.14,0.00,0.00,0.00,3.20,0.14,0.84,14.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
